Matrix,Init Time (ms),Best Time (ms),Best col_frac,Best hot_frac
Hook_1498,0.360099,0.273691,0,0
Geo_1438,0.330842,0.274449,0,0
Serena,0.368204,0.279656,0,0
kron_g500-logn19,0.325775,0.293425,1,0
vas_stokes_2M,0.402848,0.306627,0,0
bone010,0.310868,0.310868,0,0
delaunay_n23,0.79259,0.319539,0,0
audikw_1,1000000,0.336286,0,0
rgg_n_2_22_s0,0.523659,0.347156,0,0
dgreen,0.355497,0.355497,1,1
wikipedia-20060925,0.356867,0.356867,1,1
circuit5M,1000000,0.361364,0,0
soc-Pokec,0.366077,0.366077,1,1
Long_Coup_dt6,0.369345,0.369345,0,0
Long_Coup_dt0,0.370164,0.370164,0,0
hugetrace-00010,1000000,0.382747,0,0
wb-edu,0.517172,0.388828,0,0
channel-500x100x100-b050,0.483819,0.392454,0,0
dielFilterV3real,0.487329,0.392686,0,0
road_central,0.441108,0.411798,0,0
sx-stackoverflow,0.417728,0.417728,1,1
wikipedia-20061104,1000000,0.419659,0.779691,0.596850158
nlpkkt120,0.53284,0.429725,0,0
wikipedia-20070206,0.434095,0.434095,1,1
ML_Geer,0.46967,0.46967,0,0
hugetrace-00020,0.484399,0.484399,1,1
cage15,1000000,0.486589,0,0
Flan_1565,0.499887,0.499887,0,0
Cube_Coup_dt0,0.531783,0.531783,0,0
Cube_Coup_dt6,0.531802,0.531802,0,0
hugebubbles-00000,0.532715,0.532715,1,1
Bump_2911,0.557814,0.557814,0,0
nv2,0.56299,0.56299,1,1
GAP-road,0.592055,0.592055,0,0
road_usa,0.601247,0.592587,0,0
ljournal-2008,1000000,0.600631,0,0
vas_stokes_4M,0.806876,0.620992,0,0
com-LiveJournal,0.792678,0.629491,0,0
delaunay_n24,1.762281,0.637019,0,0
kron_g500-logn20,0.646341,0.646341,1,1
soc-LiveJournal1,1000000,0.651291,0,0
hollywood-2009,1000000,0.663414,0,0
hugebubbles-00010,0.693256,0.693256,1,1
rgg_n_2_23_s0,1.136195,0.822262,0,0
hugebubbles-00020,1000000,0.867923,0,0
indochina-2004,1000000,0.926325,0.393023247,0.090190143
nlpkkt160,1.281376,1.009858,0,0
mycielskian17,1000000,1.184561,0,0
HV15R,1000000,1.199049,0,0
europe_osm,1.227539,1.227539,1,1
Queen_4147,1.396136,1.396136,0,0
uk-2002,1.494225,1.494225,0,0
kron_g500-logn21,1000000,1.494311,0.960393091,0.201660338
stokes,1000000,1.632027,0,0
mycielskian18,1.83862,1.727313,1,0.797413475
nlpkkt200,2.523657,1.961592,0,0
kmer_V2a,2.297861,2.04584,0,0
rgg_n_2_24_s0,2.563601,2.184163,0.459248892,0.333708611
com-Orkut,2.62852,2.361754,0.235639654,0.160583785
kmer_U1a,2.647472,2.513621,0,0
arabic-2005,2.934401,2.864908,0.629351355,0.385471085
nlpkkt240,4.322761,3.369839,0,0
uk-2005,4.337737,4.306731,0.340716655,0.165599101
it-2004,5.289614,5.148789,0.614836541,0.417110943
kmer_P1a,6.167625,5.232799,0,0
mycielskian19,5.599927,5.302206,1,0.795720828
webbase-2001,6.009088,6.009088,0,0
kmer_V1r,1000000,6.143931,0,0
kmer_A2a,1000000,6.430426,0,0
GAP-web,8.530797,8.299965,0.360308282,0.235423248
sk-2005,8.603531,8.374099,0.363216766,0.238290629
