Matrix Name,cd_perf (ms),cusparse_perf (ms)
preferentialAttachment,0.2705,0.0208
problem1,0.0042,0.0067
psmigr_1,0.0082,0.0106
psmigr_2,0.0082,0.0105
psmigr_3,0.0083,0.0106
pwt,0.0063,0.0090
pwtk,0.1100,0.1048
qa8fk,0.0146,0.0181
qa8fm,0.0146,0.0181
qc2534,0.0068,0.0091
qc324,0.0046,0.0067
qh1484,0.0049,0.0071
qh768,0.0048,0.0069
qh882,0.0045,0.0067
qpband,0.0049,0.0072
radfr1,0.0046,0.0070
radiation,0.0927,0.1002
raefsky1,0.0061,0.0082
raefsky2,0.0061,0.0083
raefsky3,0.0119,0.0149
raefsky4,0.0121,0.0151
raefsky5,0.0055,0.0075
raefsky6,0.0055,0.0073
rail_1357,0.0045,0.0069
rail_20209,0.0053,0.0078
rail_5177,0.0045,0.0070
rail_79841,0.0081,0.0113
rajat01,0.0055,0.0073
rajat02,0.0052,0.0069
rajat03,0.0049,0.0071
rajat04,0.0047,0.0069
rajat05,0.0043,0.0072
rajat06,0.0050,0.0070
rajat07,0.0053,0.0071
rajat08,0.0052,0.0073
rajat09,0.0053,0.0074
rajat10,0.0055,0.0076
rajat12,0.0112,0.0070
rajat13,0.0051,0.0071
rajat14,0.0048,0.0067
rajat15,0.0080,0.0104
rajat16,0.0092,0.0117
rajat17,0.0092,0.0117
rajat18,0.0088,0.0106
rajat19,0.0047,0.0074
rajat20,0.0090,0.0115
rajat21,0.0227,0.0254
rajat22,0.0067,0.0090
rajat23,0.0088,0.0115
rajat24,0.0222,0.0244
rajat25,0.0091,0.0114
rajat26,0.0069,0.0090
rajat27,0.0064,0.0079
rajat28,0.0090,0.0111
rajat29,0.0630,0.0535
rajat30,0.0759,0.0626
rajat31,0.2607,0.2980
ramage02,0.0297,0.0268
rbsa480,0.0047,0.0070
rbsb480,0.0048,0.0070
rdb1250,0.0044,0.0069
rdb1250l,0.0044,0.0070
rdb200,0.0043,0.0069
rdb200l,0.0042,0.0065
rdb2048,0.0042,0.0068
rdb2048_noL,0.0042,0.0069
rdb3200l,0.0045,0.0072
rdb450,0.0042,0.0067
rdb450l,0.0041,0.0068
rdb5000,0.0044,0.0069
rdb800l,0.0041,0.0069
rdb968,0.0042,0.0067
rdist1,0.0052,0.0075
rdist2,0.0049,0.0075
rdist3a,0.0050,0.0072
reorientation_1,0.0048,0.0074
reorientation_2,0.0062,0.0068
reorientation_3,0.0053,0.0074
reorientation_4,0.0055,0.0071
reorientation_5,0.0063,0.0070
reorientation_6,0.0058,0.0070
reorientation_7,0.0054,0.0075
reorientation_8,0.0050,0.0071
rgg_n_2_15_s0,0.0068,0.0089
rgg_n_2_16_s0,0.0095,0.0125
rgg_n_2_17_s0,0.0153,0.0184
rgg_n_2_18_s0,0.0424,0.0341
rgg_n_2_19_s0,0.0767,0.0666
rgg_n_2_20_s0,0.1466,0.1431
rgg_n_2_21_s0,0.3001,0.3247
rgg_n_2_22_s0,0.6418,0.7191
rgg_n_2_23_s0,1.3966,1.6107
rgg_n_2_24_s0,6.6712,3.5896
ri2010,0.0064,0.0089
rim,0.0110,0.0135
rma10,0.0195,0.0227
roadNet-CA,0.0936,0.0940
roadNet-PA,0.0562,0.0460
roadNet-TX,0.0689,0.0648
road_central,0.7756,0.6909
road_usa,1.1699,1.1329
rotor2,0.0046,0.0071
rw496,0.0045,0.0068
rw5151,0.0048,0.0072
s1rmq4m1,0.0058,0.0085
s1rmt3m1,0.0056,0.0080
s2rmq4m1,0.0060,0.0086
s2rmt3m1,0.0056,0.0080
s3dkq4m2,0.0521,0.0469
s3dkt3m2,0.0435,0.0394
s3rmq4m1,0.0058,0.0084
s3rmt3m1,0.0056,0.0080
s3rmt3m3,0.0056,0.0078
s4dkt3m2,0.0434,0.0378
saylr1,0.0043,0.0067
saylr3,0.0046,0.0072
saylr4,0.0044,0.0070
sc2010,0.0132,0.0173
scircuit,0.0113,0.0146
sd2010,0.0079,0.0113
se,0.0052,0.0076
semeion_10NN,0.0051,0.0075
shallow_water1,0.0060,0.0091
shallow_water2,0.0061,0.0093
shar_te2-b3,0.0103,0.0141
sherman1,0.0046,0.0073
sherman2,0.0048,0.0069
sherman3,0.0050,0.0073
sherman4,0.0045,0.0070
sherman5,0.0050,0.0076
shermanACa,0.0060,0.0071
shermanACb,0.0071,0.0079
shermanACd,0.0058,0.0076
ship_001,0.0484,0.0449
ship_003,0.0803,0.0756
shipsec1,0.0777,0.0730
shipsec5,0.0969,0.0925
shipsec8,0.0680,0.0638
shl_0,0.0050,0.0073
shl_200,0.0052,0.0076
shl_400,0.0050,0.0073
shock-9,0.0059,0.0080
shuttle_eddy,0.0051,0.0074
shyy161,0.0065,0.0091
shyy41,0.0050,0.0071
sinc12,0.0070,0.0089
sinc15,0.0092,0.0115
sinc18,0.0117,0.0148
sit100,0.0046,0.0071
sk-2005,17.0169,17.8204
skirt,0.0058,0.0079
smallworld,0.0112,0.0140
sme3Da,0.0133,0.0166
sme3Db,0.0240,0.0281
sme3Dc,0.0410,0.0409
smt,0.0406,0.0373
soc-Epinions1,0.0121,0.0152
soc-LiveJournal1,1.1048,0.9793
soc-Pokec,0.4091,0.4125
soc-Slashdot0811,0.0149,0.0188
soc-Slashdot0902,0.0153,0.0195
soc-sign-Slashdot081106,0.0132,0.0149
soc-sign-Slashdot090216,0.0129,0.0166
soc-sign-Slashdot090221,0.0130,0.0162
soc-sign-bitcoin-alpha,0.0058,0.0082
soc-sign-bitcoin-otc,0.0066,0.0080
soc-sign-epinions,0.0163,0.0180
spaceShuttleEntry_1,0.0048,0.0067
spaceShuttleEntry_2,0.0049,0.0069
spaceShuttleEntry_3,0.0050,0.0071
spaceShuttleEntry_4,0.0049,0.0069
spaceStation_10,0.0047,0.0068
spaceStation_11,0.0050,0.0069
spaceStation_12,0.0045,0.0071
spaceStation_13,0.0049,0.0073
spaceStation_14,0.0050,0.0068
spaceStation_2,0.0043,0.0067
spaceStation_3,0.0045,0.0071
spaceStation_4,0.0047,0.0070
spaceStation_5,0.0045,0.0070
spaceStation_6,0.0049,0.0073
spaceStation_7,0.0048,0.0069
spaceStation_8,0.0050,0.0072
spaceStation_9,0.0045,0.0069
sparsine,0.0206,0.0273
sphere3,0.0043,0.0065
spiral,0.0049,0.0070
spmsrtls,0.0056,0.0084
srb1,0.0329,0.0296
ss,0.3359,0.3561
ss1,0.0109,0.0150
sstmodel,0.0051,0.0075
std1_Jac2,0.0134,0.0141
std1_Jac2_db,0.0083,0.0103
std1_Jac3,0.0143,0.0146
std1_Jac3_db,0.0090,0.0106
steam1,0.0043,0.0065
steam2,0.0044,0.0067
stokes,4.1620,3.3315
stokes128,0.0083,0.0109
stokes64,0.0054,0.0078
stokes64s,0.0053,0.0078
stomach,0.0401,0.0336
str_0,0.0044,0.0069
str_200,0.0046,0.0066
str_400,0.0046,0.0067
str_600,0.0046,0.0065
struct3,0.0116,0.0145
struct4,0.0060,0.0082
sts4098,0.0051,0.0071
stufe-10,0.0054,0.0074
stufe,0.0046,0.0070
swang1,0.0045,0.0070
swang2,0.0047,0.0073
sx-askubuntu,0.0149,0.0159
sx-mathoverflow,0.0095,0.0099
sx-stackoverflow,0.5886,0.5268
sx-superuser,0.0187,0.0204
t2d_q4,0.0049,0.0073
t2d_q9,0.0049,0.0075
t2dah,0.0057,0.0084
t2dah_a,0.0057,0.0083
t2dah_e,0.0056,0.0082
t2dal,0.0046,0.0069
t2dal_a,0.0046,0.0069
t2dal_bci,0.0046,0.0069
t2dal_e,0.0053,0.0077
t2em,0.0647,0.0583
t3dh,0.0489,0.0436
t3dh_a,0.0487,0.0435
t3dh_e,0.0487,0.0443
t3dl,0.0076,0.0101
t3dl_a,0.0076,0.0101
t3dl_e,0.0055,0.0078
t520,0.0059,0.0084
t60k,0.0056,0.0086
tandem_dual,0.0072,0.0107
tandem_vtx,0.0062,0.0084
ted_A,0.0069,0.0095
ted_AB,0.0074,0.0099
ted_AB_unscaled,0.0075,0.0101
ted_A_unscaled,0.0070,0.0097
ted_B,0.0060,0.0089
ted_B_unscaled,0.0059,0.0085
test1,0.1435,0.1515
thermal,0.0051,0.0067
thermal1,0.0082,0.0113
thermal2,0.1103,0.0942
thermomech_TC,0.0129,0.0165
thermomech_TK,0.0128,0.0163
thermomech_dK,0.0361,0.0287
thermomech_dM,0.0155,0.0193
thread,0.0467,0.0429
tmt_sym,0.0663,0.0559
tmt_unsym,0.0639,0.0581
tn2010,0.0158,0.0194
tols1090,0.0049,0.0069
tols2000,0.0060,0.0076
tols340,0.0051,0.0068
tols4000,0.0054,0.0076
tols90,0.0045,0.0067
tomography,0.0049,0.0074
torsion1,0.0056,0.0080
torso1,0.4976,0.0686
torso2,0.0113,0.0142
torso3,0.0534,0.0474
trans4,0.0102,0.0125
trans5,0.0103,0.0127
transient,0.0117,0.0153
trdheim,0.0146,0.0171
troll,0.1139,0.1089
tsyl201,0.0186,0.0221
tub1000,0.0044,0.0071
tube1,0.0095,0.0123
tube2,0.0095,0.0123
tuma1,0.0056,0.0080
tuma2,0.0055,0.0077
tumorAntiAngiogenesis_1,0.0045,0.0070
tumorAntiAngiogenesis_2,0.0049,0.0071
tumorAntiAngiogenesis_3,0.0051,0.0067
tumorAntiAngiogenesis_4,0.0051,0.0069
tumorAntiAngiogenesis_5,0.0049,0.0070
tumorAntiAngiogenesis_6,0.0046,0.0070
tumorAntiAngiogenesis_7,0.0051,0.0069
tumorAntiAngiogenesis_8,0.0047,0.0068
turon_m,0.0149,0.0192
twotone,0.0139,0.0161
tx2010,0.0657,0.0576
uk-2002,2.8781,3.0688
uk-2005,8.4477,9.0362
uk,0.0048,0.0071
ukerbe1,0.0049,0.0073
ukerbe1_dual,0.0049,0.0070
umistfacesnorm_10NN,0.0047,0.0071
usps_norm_5NN,0.0057,0.0079
usroads-48,0.0073,0.0100
usroads,0.0073,0.0100
ut2010,0.0103,0.0140
utm1700b,0.0049,0.0072
utm300,0.0045,0.0066
utm3060,0.0047,0.0072
utm5940,0.0053,0.0074
va2010,0.0172,0.0219
vanbody,0.0191,0.0218
vas_stokes_1M,0.3375,0.3178
vas_stokes_2M,0.6243,0.6313
vas_stokes_4M,1.2449,1.2664
venkat01,0.0138,0.0175
venkat25,0.0138,0.0175
venkat50,0.0138,0.0175
venturiLevel3,0.2237,0.2451
vfem,0.0142,0.0169
vibrobox,0.0069,0.0092
viscoplastic1,0.0049,0.0072
viscoplastic2,0.0070,0.0101
viscorocks,0.0114,0.0139
vsp_barth5_1Ksep_50in_5Kout,0.0077,0.0100
vsp_bcsstk30_500sep_10in_1Kout,0.0620,0.0597
vsp_befref_fxm_2_4_air02,0.0068,0.0088
vsp_bump2_e18_aa01_model1_crew1,0.0098,0.0128
vsp_c-30_data_data,0.0368,0.0084
vsp_c-60_data_cti_cs4,0.0086,0.0112
vsp_data_and_seymourl,0.0060,0.0082
vsp_finan512_scagr7-2c_rlfddd,0.0142,0.0167
vsp_mod2_pgp2_slptsk,0.0135,0.0162
vsp_model1_crew1_cr42_south31,0.0087,0.0113
vsp_msc10848_300sep_100in_1Kout,0.0441,0.0428
vsp_p0291_seymourl_iiasa,0.0064,0.0080
vsp_sctap1-2b_and_seymourl,0.0078,0.0096
vsp_south31_slptsk,0.0088,0.0108
vsp_vibrobox_scagr7-2c_rlfddd,0.0121,0.0144
vt2010,0.0061,0.0085
wa2010,0.0143,0.0185
wang1,0.0044,0.0069
wang2,0.0044,0.0068
wang3,0.0052,0.0078
wang4,0.0053,0.0080
water_tank,0.0170,0.0204
wathen100,0.0075,0.0101
wathen120,0.0082,0.0110
watt_1,0.0043,0.0070
watt_2,0.0049,0.0071
wave,0.0206,0.0231
waveguide3D,0.0087,0.0112
wb-cs-stanford,0.0070,0.0076
wb-edu,0.6952,0.7063
web-BerkStan,0.0887,0.0768
web-Google,0.0790,0.0794
web-NotreDame,0.0418,0.0529
web-Stanford,0.0353,0.0355
webbase-1M,0.0523,0.0381
webbase-2001,11.4244,11.5654
west0381,0.0044,0.0068
west0479,0.0050,0.0075
west0497,0.0046,0.0070
west0655,0.0049,0.0071
west0989,0.0047,0.0068
west1505,0.0049,0.0071
west2021,0.0050,0.0072
whitaker3,0.0047,0.0069
whitaker3_dual,0.0050,0.0073
wi2010,0.0153,0.0195
wiki-RfA,0.0092,0.0106
wiki-Talk,0.4311,0.6830
wiki-Vote,0.0072,0.0092
wiki-talk-temporal,0.0821,0.0934
wiki-topcats,0.3375,0.3185
wikipedia-20051105,0.2677,0.2626
wikipedia-20060925,0.5935,0.5424
wikipedia-20061104,0.6401,0.5829
wikipedia-20070206,0.7691,0.6963
windscreen,0.0125,0.0152
windtunnel_evap2d,0.0064,0.0084
windtunnel_evap3d,0.0295,0.0270
wing,0.0083,0.0110
wing_nodal,0.0075,0.0093
worms20_10NN,0.0065,0.0089
wv2010,0.0107,0.0148
ww_36_pmec_36,0.0044,0.0064
ww_vref_6405,0.0051,0.0076
wy2010,0.0089,0.0125
x104,0.0960,0.0909
xenon1,0.0119,0.0144
xenon2,0.0464,0.0406
xingo3012,0.0059,0.0077
xingo_afonso_itaipu,0.0055,0.0076
yeast,0.0055,0.0074
yeast_30NN,0.0063,0.0081
young1c,0.0043,0.0070
young2c,0.0042,0.0069
young3c,0.0042,0.0069
young4c,0.0041,0.0071
zenios,0.0049,0.0079
zeros_nopss_13k,0.0053,0.0076
