Matrix,Init Time (ms),Best Time (ms),Best col_frac,Best hot_frac
g7jac140sc,0.009203,0.009203,0.0,0.0
g7jac160,0.009846,0.009846,0.0,0.0
g7jac160sc,0.00977,0.00977,0.0,0.0
g7jac180,0.010644,0.010644,0.0,0.0
g7jac180sc,0.010741,0.010741,0.0,0.0
g7jac200,0.011126,0.011126,0.0,0.0
g7jac200sc,0.011045,0.011045,0.0,0.0
ga2010,0.016861,0.016861,0.0,0.0
garon1,0.005042,0.005042,0.0,0.0
garon2,0.007182,0.007182,0.0,0.0
gas_sensor,0.01483,0.01483,0.0,0.0
gearbox,0.088149,0.088149,0.0,0.0
gemat11,0.00468,0.00468,0.0,0.0
gemat12,0.004653,0.004653,0.0,0.0
geom,0.006053,0.006053,0.0,0.0
germany_osm,0.513796,0.510574,0.4558894352674919,0.0
goddardRocketProblem_1,0.004723,0.004723,0.0,0.0
goddardRocketProblem_2,0.005079,0.005079,0.0,0.0
goodwin,0.006292,0.006292,0.0,0.0
gr_30_30,0.004525,0.004525,0.0,0.0
graham1,0.006463,0.006463,0.0,0.0
gre_1107,0.004438,0.004438,0.0,0.0
gre_343,0.004331,0.004331,0.0,0.0
gre_512,0.004223,0.004223,0.0,0.0
great-britain_osm,0.325991,0.325991,0.0,0.0
grid2,0.004999,0.004999,0.0,0.0
grid2_dual,0.004864,0.004864,0.0,0.0
gridgena,0.007404,0.007404,0.0,0.0
gsm_106857,0.202302,0.202302,0.0,0.0
gupta1,0.018571,0.018571,0.0,0.0
gupta2,0.045693,0.045693,0.0,0.0
gupta3,0.084963,0.084963,0.0,0.0
gyro,0.011311,0.011311,0.0,0.0
gyro_k,0.011206,0.011206,0.0,0.0
gyro_m,0.006827,0.006827,0.0,0.0
halfb,0.117954,0.11588,0.6770615388311981,0.12840435290631466
hangGlider_1,0.004956,0.004956,0.0,0.0
hangGlider_2,0.00479,0.00479,0.0,0.0
hangGlider_3,0.005445,0.005445,0.0,0.0
hangGlider_4,0.005621,0.005621,0.0,0.0
hangGlider_5,0.005539,0.005539,0.0,0.0
har_10NN,0.006123,0.006123,0.0,0.0
hcircuit,0.008144,0.008144,0.0,0.0
heart1,0.011707,0.011707,0.0,0.0
heart2,0.008196,0.008196,0.0,0.0
heart3,0.008342,0.008342,0.0,0.0
helm2d03,0.037273,0.037273,0.0,0.0
helm3d01,0.008461,0.008461,0.0,0.0
hep-th,0.005948,0.005948,0.0,0.0
hi2010,0.006524,0.006524,0.0,0.0
higgs-twitter,0.165972,0.163627,0.42466995551864434,0.0
hollywood-2009,1.020684,1.020684,0.0,0.0
hood,0.105198,0.10461,0.6873488122359566,0.127759960798607
hor_131,0.004496,0.004496,0.0,0.0
hugebubbles-00000,1.045353,1.045353,0.0,0.0
hugebubbles-00010,1.682587,1.682587,0.0,0.0
hugebubbles-00020,1.787379,1.787379,0.0,0.0
hugetrace-00000,0.252472,0.252472,0.0,0.0
hugetrace-00010,0.72864,0.72864,0.0,0.0
hugetrace-00020,1.048386,1.048386,0.0,0.0
hugetric-00000,0.317665,0.317665,0.0,0.0
hugetric-00010,0.451349,0.451337,0.37895783992555254,0.06998244107260203
hugetric-00020,0.495374,0.495253,0.37895783992555254,0.06998244107260203
human_gene1,0.205829,0.205829,0.0,0.0
human_gene2,0.150815,0.150536,0.6600159072533656,0.12893757076426535
hvdc1,0.005521,0.005521,0.0,0.0
hvdc2,0.013126,0.013126,0.0,0.0
hydr1,0.005054,0.005054,0.0,0.0
hydr1c,0.004838,0.004838,0.0,0.0
iChem_Jacobian,0.051416,0.043268,0.6627373502318541,0.41779511056254093
ia2010,0.013563,0.013563,0.0,0.0
ibm_matrix_2,0.011567,0.011567,0.0,0.0
id2010,0.01214,0.01214,0.0,0.0
ifiss_mat,0.041815,0.030377,0.7143845453353936,0.595561821154659
igbt3,0.006417,0.006417,0.0,0.0
il2010,0.032374,0.032374,0.0,0.0
imagesensor,0.018171,0.018171,0.0,0.0
impcol_d,0.004795,0.004795,0.0,0.0
impcol_e,0.004435,0.004435,0.0,0.0
in-2004,0.184397,0.182354,0.6770615388311981,0.12840435290631466
in2010,0.015795,0.015795,0.0,0.0
indianpines_10NN,0.005872,0.005872,0.0,0.0
indochina-2004,1.779723,1.779723,0.0,0.0
init_adder1,0.004815,0.004815,0.0,0.0
inlet,0.006202,0.006202,0.0,0.0
inline_1,0.330557,0.330557,0.0,0.0
ins2,0.036651,0.035714,0.6627373502318541,0.41779511056254093
internet,0.009394,0.009394,0.0,0.0
invextr1_new,0.015764,0.015764,0.0,0.0
iprob,0.014273,0.014273,0.0,0.0
iris_dataset_30NN,0.004492,0.004492,0.0,0.0
italy_osm,0.268204,0.268204,0.0,0.0
jagmesh1,0.004149,0.004149,0.0,0.0
jagmesh2,0.004287,0.004287,0.0,0.0
jagmesh3,0.004169,0.004169,0.0,0.0
jagmesh4,0.004255,0.004255,0.0,0.0
jagmesh5,0.004489,0.004489,0.0,0.0
jagmesh6,0.004502,0.004502,0.0,0.0
jagmesh7,0.004444,0.004444,0.0,0.0
jagmesh8,0.004456,0.004456,0.0,0.0
jagmesh9,0.004193,0.004193,0.0,0.0
jan99jac020,0.005187,0.005187,0.0,0.0
jan99jac020sc,0.005162,0.005162,0.0,0.0
jan99jac040,0.006011,0.006011,0.0,0.0
jan99jac040sc,0.005876,0.005876,0.0,0.0
jan99jac060,0.006122,0.006122,0.0,0.0
jan99jac060sc,0.006205,0.006205,0.0,0.0
jan99jac080,0.006236,0.006236,0.0,0.0
jan99jac080sc,0.006426,0.006426,0.0,0.0
jan99jac100,0.006489,0.006489,0.0,0.0
jan99jac100sc,0.006456,0.006456,0.0,0.0
jan99jac120,0.006696,0.006696,0.0,0.0
jan99jac120sc,0.006768,0.006768,0.0,0.0
jazz,0.004832,0.004832,0.0,0.0
jnlbrng1,0.005872,0.005872,0.0,0.0
jpwh_991,0.004457,0.004457,0.0,0.0
juba40k,0.005709,0.005709,0.0,0.0
k1_san,0.008216,0.008216,0.0,0.0
k3plates,0.006588,0.006588,0.0,0.0
k49_norm_10NN,0.014614,0.014614,0.0,0.0
kim1,0.010498,0.010498,0.0,0.0
kim2,0.112479,0.112479,0.0,0.0
kineticBatchReactor_1,0.005273,0.005273,0.0,0.0
kineticBatchReactor_2,0.006713,0.006713,0.0,0.0
kineticBatchReactor_3,0.006362,0.006362,0.0,0.0
kineticBatchReactor_4,0.006824,0.006824,0.0,0.0
kineticBatchReactor_5,0.005333,0.005333,0.0,0.0
kineticBatchReactor_6,0.005355,0.005355,0.0,0.0
kineticBatchReactor_7,0.005575,0.005575,0.0,0.0
kineticBatchReactor_8,0.005872,0.005872,0.0,0.0
kineticBatchReactor_9,0.005255,0.005255,0.0,0.0
kkt_power,0.188532,0.188532,0.0,0.0
kmer_A2a,13.95239,13.876554,0.85,0.7
kmer_P1a,11.349084,11.084929,0.6627373502318541,0.41779511056254093
kmer_U1a,4.600646,4.600646,0.0,0.0
kmer_V1r,13.755268,13.755268,0.0,0.0
kmer_V2a,3.733746,3.733746,0.0,0.0
kmnist_norm_10NN,0.007238,0.007238,0.0,0.0
kron_g500-logn16,0.061342,0.054753,0.85,0.33635070515040116
kron_g500-logn17,0.122857,0.109819,0.85,0.3614216055464589
kron_g500-logn18,0.253966,0.213081,0.85,0.0
kron_g500-logn19,0.52562,0.444192,0.7972424947001872,0.48004443773388733
kron_g500-logn20,1.096,0.900606,0.85,0.7
kron_g500-logn21,2.478273,2.015531,0.85,0.6420695636857877
ks2010,0.014548,0.014548,0.0,0.0
ky2010,0.011296,0.011296,0.0,0.0
la2010,0.013631,0.013631,0.0,0.0
laminar_duct3D,0.04279,0.030747,0.5957365099925069,0.37949477669269666
language,0.014049,0.014049,0.0,0.0
largebasis,0.065145,0.065145,0.0,0.0
laser,0.004603,0.004603,0.0,0.0
lhr01,0.004766,0.004766,0.0,0.0
lhr02,0.004848,0.004848,0.0,0.0
lhr04,0.005199,0.005199,0.0,0.0
lhr04c,0.005253,0.005253,0.0,0.0
lhr07,0.005939,0.005939,0.0,0.0
lhr07c,0.005976,0.005976,0.0,0.0
lhr10,0.006366,0.006366,0.0,0.0
lhr10c,0.006387,0.006387,0.0,0.0
lhr11,0.006226,0.006226,0.0,0.0
lhr11c,0.006228,0.006228,0.0,0.0
lhr14,0.006625,0.006625,0.0,0.0
lhr14c,0.006839,0.006839,0.0,0.0
lhr17,0.00704,0.00704,0.0,0.0
lhr17c,0.007042,0.007042,0.0,0.0
lhr34,0.009132,0.009132,0.0,0.0
lhr34c,0.009165,0.009165,0.0,0.0
lhr71,0.013641,0.013641,0.0,0.0
lhr71c,0.013666,0.013666,0.0,0.0
li,0.012796,0.012796,0.0,0.0
light_in_tissue,0.006955,0.006955,0.0,0.0
linverse,0.005544,0.005544,0.0,0.0
ljournal-2008,1.132435,1.076882,0.85,0.0
lns_3937,0.00467,0.00467,0.0,0.0
lns_511,0.004245,0.004245,0.0,0.0
lnsp3937,0.004658,0.004658,0.0,0.0
lnsp_511,0.004207,0.004207,0.0,0.0
loc-Brightkite,0.00998,0.00998,0.0,0.0
loc-Gowalla,0.538224,0.03796,0.6627373502318541,0.41779511056254093
lock1074,0.004875,0.004875,0.0,0.0
lock2232,0.00519,0.00519,0.0,0.0
lock3491,0.005296,0.005296,0.0,0.0
lock_700,0.00478,0.00478,0.0,0.0
lowThrust_1,0.004721,0.004721,0.0,0.0
lowThrust_10,0.005968,0.005968,0.0,0.0
lowThrust_11,0.006226,0.006226,0.0,0.0
lowThrust_12,0.00597,0.00597,0.0,0.0
lowThrust_13,0.006075,0.006075,0.0,0.0
lowThrust_2,0.00469,0.00469,0.0,0.0
lowThrust_3,0.005419,0.005419,0.0,0.0
lowThrust_4,0.00562,0.00562,0.0,0.0
lowThrust_5,0.005894,0.005894,0.0,0.0
lowThrust_6,0.005933,0.005933,0.0,0.0
lowThrust_7,0.005931,0.005931,0.0,0.0
lowThrust_8,0.005992,0.005992,0.0,0.0
lowThrust_9,0.005982,0.005982,0.0,0.0
lp1,2.368253,0.025679,0.7345109868996377,0.0
lpl1,0.00713,0.00713,0.0,0.0
lshp1009,0.004105,0.004105,0.0,0.0
lshp1270,0.004305,0.004305,0.0,0.0
lshp1561,0.004367,0.004367,0.0,0.0
lshp1882,0.004224,0.004224,0.0,0.0
lshp2233,0.004221,0.004221,0.0,0.0
lshp2614,0.004272,0.004272,0.0,0.0
lshp3025,0.004341,0.004341,0.0,0.0
lshp3466,0.004287,0.004287,0.0,0.0
lshp_265,0.004174,0.004174,0.0,0.0
lshp_406,0.004088,0.004088,0.0,0.0
lshp_577,0.004199,0.004199,0.0,0.0
lshp_778,0.00425,0.00425,0.0,0.0
lund_a,0.004409,0.004409,0.0,0.0
lund_b,0.004383,0.004383,0.0,0.0
lung1,0.004799,0.004799,0.0,0.0
lung2,0.007653,0.007653,0.0,0.0
luxembourg_osm,0.006435,0.006435,0.0,0.0
m133-b3,0.010251,0.010251,0.0,0.0
m14b,0.045788,0.040143,0.6993260131369169,0.5326913595728265
m3plates,0.006717,0.006717,0.0,0.0
m_t1,0.092472,0.092472,0.0,0.0
ma2010,0.012269,0.012269,0.0,0.0
mac_econ_fwd500,0.013891,0.013891,0.0,0.0
mahindas,0.00491,0.00491,0.0,0.0
majorbasis,0.015025,0.015025,0.0,0.0
man_5976,0.005588,0.005588,0.0,0.0
marine1,0.076183,0.068796,0.8498718578134403,0.6929619270530064
mario001,0.00615,0.00615,0.0,0.0
mario002,0.026673,0.02501,0.6367762195990114,0.31627139454204145
mark3jac020,0.005108,0.005108,0.0,0.0
mark3jac020sc,0.005011,0.005011,0.0,0.0
mark3jac040,0.00532,0.00532,0.0,0.0
mark3jac040sc,0.005324,0.005324,0.0,0.0
mark3jac060,0.005906,0.005906,0.0,0.0
mark3jac060sc,0.005911,0.005911,0.0,0.0
mark3jac080,0.006248,0.006248,0.0,0.0
mark3jac080sc,0.006097,0.006097,0.0,0.0
mark3jac100,0.006737,0.006737,0.0,0.0
mark3jac100sc,0.006787,0.006787,0.0,0.0
mark3jac120,0.007091,0.007091,0.0,0.0
mark3jac120sc,0.007075,0.007075,0.0,0.0
mark3jac140,0.007544,0.007544,0.0,0.0
mark3jac140sc,0.007553,0.007553,0.0,0.0
matrix-new_3,0.032675,0.032675,0.0,0.0
matrix_9,0.017823,0.017823,0.0,0.0
mbeacxc,0.005361,0.005361,0.0,0.0
mbeaflw,0.005359,0.005359,0.0,0.0
mbeause,0.005459,0.005459,0.0,0.0
mc2depi,0.034794,0.034794,0.0,0.0
mcca,0.004505,0.004505,0.0,0.0
mcfe,0.004571,0.004571,0.0,0.0
md2010,0.011615,0.011615,0.0,0.0
me2010,0.007831,0.007831,0.0,0.0
meg1,0.005708,0.005708,0.0,0.0
meg4,0.005033,0.005033,0.0,0.0
memchip,0.198401,0.198401,0.0,0.0
memplus,0.005719,0.005719,0.0,0.0
mesh2e1,0.004249,0.004249,0.0,0.0
mesh2em5,0.004444,0.004444,0.0,0.0
mesh3e1,0.004192,0.004192,0.0,0.0
mesh3em5,0.004141,0.004141,0.0,0.0
mhd1280a,0.00475,0.00475,0.0,0.0
mhd1280b,0.004589,0.004589,0.0,0.0
mhd3200a,0.005193,0.005193,0.0,0.0
mhd3200b,0.004435,0.004435,0.0,0.0
mhd4800a,0.005043,0.005043,0.0,0.0
mhd4800b,0.004646,0.004646,0.0,0.0
mhda416,0.004718,0.004718,0.0,0.0
mhdb416,0.004551,0.004551,0.0,0.0
mi2010,0.018387,0.018387,0.0,0.0
mice_10NN,0.004469,0.004469,0.0,0.0
micromass_10NN,0.004917,0.004917,0.0,0.0
mimo28x28_system,0.005279,0.005279,0.0,0.0
mimo46x46_system,0.005141,0.005141,0.0,0.0
mimo8x8_system,0.005078,0.005078,0.0,0.0
minnesota,0.004806,0.004806,0.0,0.0
minsurfo,0.005295,0.005295,0.0,0.0
mip1,0.32044,0.32044,0.0,0.0
mixtank_new,0.017701,0.017701,0.0,0.0
mn2010,0.015467,0.015467,0.0,0.0
mnist_test_norm_10NN,0.006722,0.006722,0.0,0.0
mo2010,0.019794,0.019794,0.0,0.0
mono_500Hz,0.053736,0.053736,0.0,0.0
mosfet2,0.017747,0.017747,0.0,0.0
mouse_gene,0.274183,0.273391,0.37895783992555254,0.06998244107260203
mplate,0.00548,0.00548,0.0,0.0
ms2010,0.012322,0.012322,0.0,0.0
msc00726,0.004915,0.004915,0.0,0.0
msc01050,0.004795,0.004795,0.0,0.0
msc01440,0.004802,0.004802,0.0,0.0
msc04515,0.005074,0.005074,0.0,0.0
msc10848,0.011508,0.011508,0.0,0.0
msc23052,0.011524,0.011524,0.0,0.0
msdoor,0.188839,0.188839,0.0,0.0
mt2010,0.010524,0.010524,0.0,0.0
mult_dcop_01,0.006891,0.006891,0.0,0.0
mult_dcop_02,0.007104,0.007104,0.0,0.0
mult_dcop_03,0.007386,0.007386,0.0,0.0
mycielskian10,0.004759,0.004759,0.0,0.0
mycielskian11,0.005692,0.005692,0.0,0.0
mycielskian12,0.015936,0.015936,0.0,0.0
mycielskian13,0.027089,0.027089,0.0,0.0
mycielskian14,0.061047,0.061047,0.0,0.0
mycielskian15,0.136702,0.136702,0.0,0.0
mycielskian16,0.326461,0.326461,0.0,0.0
mycielskian17,0.821474,0.821474,0.0,0.0
mycielskian18,3.459656,2.437869,0.6627373502318541,0.41779511056254093
mycielskian19,10.524363,9.177864,0.6627373502318541,0.41779511056254093
mycielskian7,0.004377,0.004377,0.0,0.0
mycielskian8,0.004798,0.004798,0.0,0.0
mycielskian9,0.004892,0.004892,0.0,0.0
n3c6-b7,0.004847,0.004847,0.0,0.0
nasa1824,0.004712,0.004712,0.0,0.0
nasa2146,0.005138,0.005138,0.0,0.0
nasa2910,0.00535,0.00535,0.0,0.0
nasa4704,0.005383,0.005383,0.0,0.0
nasasrb,0.028599,0.023728,0.6761525022418828,0.4226944186993264
nc2010,0.017209,0.017209,0.0,0.0
ncvxbqp1,0.007053,0.007053,0.0,0.0
ncvxqp1,0.005409,0.005409,0.0,0.0
ncvxqp3,0.009227,0.009227,0.0,0.0
ncvxqp5,0.008231,0.008231,0.0,0.0
ncvxqp7,0.009384,0.009384,0.0,0.0
ncvxqp9,0.005578,0.005578,0.0,0.0
nd12k,0.127123,0.123944,0.6714783250142571,0.1381389927339025
nd2010,0.009708,0.009708,0.0,0.0
nd24k,0.252048,0.24691,0.4559102895302206,0.0
nd3k,0.0354,0.030079,0.6627373502318541,0.41779511056254093
nd6k,0.065282,0.065282,0.0,0.0
ne2010,0.012351,0.012351,0.0,0.0
nemeth01,0.008357,0.008357,0.0,0.0
nemeth02,0.006467,0.006467,0.0,0.0
nemeth03,0.006444,0.006444,0.0,0.0
nemeth04,0.006467,0.006467,0.0,0.0
nemeth05,0.006526,0.006526,0.0,0.0
nemeth06,0.006513,0.006513,0.0,0.0
nemeth07,0.006545,0.006545,0.0,0.0
nemeth08,0.006436,0.006436,0.0,0.0
nemeth09,0.006507,0.006507,0.0,0.0
nemeth10,0.006456,0.006456,0.0,0.0
nemeth11,0.006387,0.006387,0.0,0.0
nemeth12,0.006606,0.006606,0.0,0.0
nemeth13,0.006695,0.006695,0.0,0.0
nemeth14,0.006853,0.006853,0.0,0.0
nemeth15,0.007263,0.007263,0.0,0.0
nemeth16,0.007587,0.007587,0.0,0.0
nemeth17,0.007816,0.007816,0.0,0.0
nemeth18,0.008111,0.008111,0.0,0.0
nemeth19,0.008665,0.008665,0.0,0.0
nemeth20,0.010085,0.010085,0.0,0.0
nemeth21,0.010988,0.010988,0.0,0.0
nemeth22,0.011694,0.011694,0.0,0.0
nemeth23,0.012264,0.012264,0.0,0.0
nemeth24,0.012296,0.012296,0.0,0.0
nemeth25,0.012307,0.012307,0.0,0.0
nemeth26,0.012333,0.012333,0.0,0.0
net100,0.018585,0.018585,0.0,0.0
net125,0.025471,0.025471,0.0,0.0
net150,0.03628,0.03628,0.0,0.0
net25,0.007543,0.007543,0.0,0.0
net4-1,0.273815,0.255711,0.7230090970393309,0.290020676068827
net50,0.012065,0.012065,0.0,0.0
net75,0.015294,0.015294,0.0,0.0
netherlands_osm,0.096199,0.096199,0.0,0.0
netscience,0.005032,0.005032,0.0,0.0
netz4504,0.004824,0.004824,0.0,0.0
netz4504_dual,0.004648,0.004648,0.0,0.0
nh2010,0.00693,0.00693,0.0,0.0
nj2010,0.012238,0.012238,0.0,0.0
nlpkkt120,0.870676,0.870676,0.0,0.0
nlpkkt160,2.139564,2.106113,0.8225315847535689,0.3447553726368321
nlpkkt200,4.139404,4.139404,0.0,0.0
nlpkkt240,7.217361,7.217361,0.0,0.0
nlpkkt80,0.264937,0.264937,0.0,0.0
nm2010,0.012977,0.012977,0.0,0.0
nmos3,0.007344,0.007344,0.0,0.0
nnc1374,0.004648,0.004648,0.0,0.0
nnc261,0.004265,0.004265,0.0,0.0
nnc666,0.004382,0.004382,0.0,0.0
nopoly,0.004902,0.004902,0.0,0.0
nopss_11k,0.005088,0.005088,0.0,0.0
nos1,0.004101,0.004101,0.0,0.0
nos2,0.00409,0.00409,0.0,0.0
nos3,0.004429,0.004429,0.0,0.0
nos5,0.004506,0.004506,0.0,0.0
nos6,0.004279,0.004279,0.0,0.0
nos7,0.004138,0.004138,0.0,0.0
ns3Da,0.026228,0.026228,0.0,0.0
nv1,0.025567,0.025567,0.0,0.0
nv2,0.657965,0.652272,0.6553366486523153,0.5210902998248972
nv2010,0.009187,0.009187,0.0,0.0
nxp1,0.039868,0.039868,0.0,0.0
ny2010,0.02097,0.02097,0.0,0.0
obstclae,0.005543,0.005543,0.0,0.0
odepa400,0.004441,0.004441,0.0,0.0
offshore,0.051811,0.047077,0.85,0.47358619300517385
oh2010,0.021163,0.021163,0.0,0.0
ohne2,0.110302,0.110302,0.0,0.0
oilpan,0.041679,0.027974,0.6721280994494818,0.4685930426955604
ok2010,0.016433,0.016433,0.0,0.0
olafu,0.010667,0.010667,0.0,0.0
olesnik0,0.009373,0.009373,0.0,0.0
olm1000,0.004464,0.004464,0.0,0.0
olm2000,0.004608,0.004608,0.0,0.0
olm500,0.004853,0.004853,0.0,0.0
olm5000,0.00483,0.00483,0.0,0.0
onera_dual,0.006836,0.006836,0.0,0.0
onetone1,0.007531,0.007531,0.0,0.0
onetone2,0.006177,0.006177,0.0,0.0
opt1,0.014959,0.014959,0.0,0.0
optdigits_10NN,0.00667,0.00667,0.0,0.0
or2010,0.014584,0.014584,0.0,0.0
orani678,0.006737,0.006737,0.0,0.0
orbitRaising_1,0.004398,0.004398,0.0,0.0
orbitRaising_2,0.004338,0.004338,0.0,0.0
orbitRaising_3,0.004439,0.004439,0.0,0.0
orbitRaising_4,0.004481,0.004481,0.0,0.0
orsirr_1,0.004247,0.004247,0.0,0.0
orsirr_2,0.004422,0.004422,0.0,0.0
orsreg_1,0.004439,0.004439,0.0,0.0
oscil_dcop_01,0.0046,0.0046,0.0,0.0
oscil_dcop_02,0.00469,0.00469,0.0,0.0
oscil_dcop_03,0.004846,0.004846,0.0,0.0
oscil_dcop_04,0.004844,0.004844,0.0,0.0
oscil_dcop_05,0.00474,0.00474,0.0,0.0
oscil_dcop_06,0.004712,0.004712,0.0,0.0
oscil_dcop_07,0.004602,0.004602,0.0,0.0
oscil_dcop_08,0.004902,0.004902,0.0,0.0
oscil_dcop_09,0.004947,0.004947,0.0,0.0
oscil_dcop_10,0.004931,0.004931,0.0,0.0
oscil_dcop_11,0.004687,0.004687,0.0,0.0
oscil_dcop_12,0.004867,0.004867,0.0,0.0
oscil_dcop_13,0.004727,0.004727,0.0,0.0
oscil_dcop_14,0.004644,0.004644,0.0,0.0
oscil_dcop_15,0.00475,0.00475,0.0,0.0
oscil_dcop_16,0.004904,0.004904,0.0,0.0
oscil_dcop_17,0.004649,0.004649,0.0,0.0
oscil_dcop_18,0.004739,0.004739,0.0,0.0
oscil_dcop_19,0.004602,0.004602,0.0,0.0
oscil_dcop_20,0.0046,0.0046,0.0,0.0
oscil_dcop_21,0.004905,0.004905,0.0,0.0
oscil_dcop_22,0.004703,0.004703,0.0,0.0
oscil_dcop_23,0.0047,0.0047,0.0,0.0
oscil_dcop_24,0.004749,0.004749,0.0,0.0
oscil_dcop_25,0.00474,0.00474,0.0,0.0
oscil_dcop_26,0.004822,0.004822,0.0,0.0
oscil_dcop_27,0.004868,0.004868,0.0,0.0
oscil_dcop_28,0.004663,0.004663,0.0,0.0
oscil_dcop_29,0.004661,0.004661,0.0,0.0
oscil_dcop_30,0.004676,0.004676,0.0,0.0
oscil_dcop_31,0.004889,0.004889,0.0,0.0
oscil_dcop_32,0.00469,0.00469,0.0,0.0
oscil_dcop_33,0.004897,0.004897,0.0,0.0
oscil_dcop_34,0.004788,0.004788,0.0,0.0
oscil_dcop_35,0.004648,0.004648,0.0,0.0
oscil_dcop_36,0.004647,0.004647,0.0,0.0
oscil_dcop_37,0.004868,0.004868,0.0,0.0
oscil_dcop_38,0.004797,0.004797,0.0,0.0
oscil_dcop_39,0.004631,0.004631,0.0,0.0
oscil_dcop_40,0.00482,0.00482,0.0,0.0
oscil_dcop_41,0.00471,0.00471,0.0,0.0
oscil_dcop_42,0.004751,0.004751,0.0,0.0
oscil_dcop_43,0.004711,0.004711,0.0,0.0
oscil_dcop_44,0.004647,0.004647,0.0,0.0
oscil_dcop_45,0.004752,0.004752,0.0,0.0
oscil_dcop_46,0.004867,0.004867,0.0,0.0
oscil_dcop_47,0.004712,0.004712,0.0,0.0
oscil_dcop_48,0.004685,0.004685,0.0,0.0
oscil_dcop_49,0.004915,0.004915,0.0,0.0
oscil_dcop_50,0.004645,0.004645,0.0,0.0
oscil_dcop_51,0.00493,0.00493,0.0,0.0
oscil_dcop_52,0.004661,0.004661,0.0,0.0
oscil_dcop_53,0.004687,0.004687,0.0,0.0
oscil_dcop_54,0.004942,0.004942,0.0,0.0
oscil_dcop_55,0.004589,0.004589,0.0,0.0
oscil_dcop_56,0.004667,0.004667,0.0,0.0
oscil_dcop_57,0.004688,0.004688,0.0,0.0
oscil_trans_01,0.004584,0.004584,0.0,0.0
p2p-Gnutella04,0.005908,0.005908,0.0,0.0
p2p-Gnutella05,0.005877,0.005877,0.0,0.0
p2p-Gnutella06,0.005664,0.005664,0.0,0.0
p2p-Gnutella08,0.005759,0.005759,0.0,0.0
p2p-Gnutella09,0.005709,0.005709,0.0,0.0
p2p-Gnutella24,0.006793,0.006793,0.0,0.0
p2p-Gnutella25,0.006322,0.006322,0.0,0.0
p2p-Gnutella30,0.006861,0.006861,0.0,0.0
p2p-Gnutella31,0.00747,0.00747,0.0,0.0
pa2010,0.028968,0.028968,0.0,0.0
packing-500x100x100-b050,0.338808,0.338808,0.0,0.0
para-10,0.058897,0.058897,0.0,0.0
para-4,0.057811,0.057811,0.0,0.0
para-5,0.058803,0.058803,0.0,0.0
para-6,0.058786,0.058786,0.0,0.0
para-7,0.058879,0.058879,0.0,0.0
para-8,0.058787,0.058787,0.0,0.0
para-9,0.058897,0.058897,0.0,0.0
parabolic_fem,0.048474,0.048474,0.0,0.0
patents,0.295998,0.27226,0.7748551811320745,0.7
patents_main,0.013152,0.013152,0.0,0.0
pattern1,0.083316,0.083316,0.0,0.0
pcrystk02,0.01044,0.01044,0.0,0.0
pcrystk03,0.013898,0.013898,0.0,0.0
pct20stif,0.029547,0.025109,0.6627373502318541,0.41779511056254093
pdb1HYS,0.046469,0.035492,0.85,0.4594538924507591
pde225,0.004203,0.004203,0.0,0.0
pde2961,0.004306,0.004306,0.0,0.0
pde900,0.004387,0.004387,0.0,0.0
pds10,0.006027,0.006027,0.0,0.0
pesa,0.005124,0.005124,0.0,0.0
pf2177,0.010197,0.010197,0.0,0.0
pfinan512,0.008421,0.008421,0.0,0.0
piston,0.0052,0.0052,0.0,0.0
pkustk01,0.010921,0.010921,0.0,0.0
pkustk02,0.00888,0.00888,0.0,0.0
pkustk03,0.037062,0.024552,0.6627373502318541,0.41779511056254093
pkustk04,0.046302,0.044711,0.6627373502318541,0.41779511056254093
pkustk05,0.016927,0.016927,0.0,0.0
pkustk06,0.024212,0.023632,0.85,0.43608730118228173
pkustk07,0.019069,0.019069,0.0,0.0
pkustk08,0.036299,0.035558,0.6627373502318541,0.41779511056254093
pkustk09,0.013121,0.013121,0.0,0.0
pkustk10,0.048063,0.044031,0.6627373502318541,0.41779511056254093
pkustk11,0.056319,0.052439,0.85,0.6294347521131148
pkustk12,0.074575,0.074575,0.0,0.0
pkustk13,0.067797,0.067797,0.0,0.0
pkustk14,0.135546,0.135546,0.0,0.0
plantsmargin_12NN,0.004748,0.004748,0.0,0.0
plantstexture_10NN,0.004759,0.004759,0.0,0.0
plat1919,0.004676,0.004676,0.0,0.0
plat362,0.004386,0.004386,0.0,0.0
plbuckle,0.004763,0.004763,0.0,0.0
pli,0.01269,0.01269,0.0,0.0
plsk1919,0.006648,0.006648,0.0,0.0
plskz362,0.004974,0.004974,0.0,0.0
poisson2D,0.004425,0.004425,0.0,0.0
poisson3Da,0.010456,0.010456,0.0,0.0
poisson3Db,0.033194,0.033194,0.0,0.0
polblogs,0.005125,0.005125,0.0,0.0
poli,0.005658,0.005658,0.0,0.0
poli3,0.006444,0.006444,0.0,0.0
poli4,0.006145,0.006145,0.0,0.0
poli_large,0.00636,0.00636,0.0,0.0
pores_2,0.004386,0.004386,0.0,0.0
pores_3,0.004539,0.004539,0.0,0.0
power,0.005148,0.005148,0.0,0.0
power197k,0.045919,0.045919,0.0,0.0
power9,0.02988,0.027608,0.6627373502318541,0.41779511056254093
powersim,0.005298,0.005298,0.0,0.0
pre2,0.075968,0.075968,0.0,0.0
preferentialAttachment,0.270708,0.037948,0.7590851412135627,0.16077036449266321
